PRODUCT_CATEGORY;REVENUE;STORE_LOCATION;TRANSACTION_DATE;TRANSACTION_TIME;TIME_BUCKET
Tea;2.50;Lower Manhattan;2023/06/19;07:50:06.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/24;08:30:14.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/19;10:23:29.000;01.Morning
Coffee;2.50;Astoria;2023/06/24;09:04:57.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/19;06:48:01.000;01.Morning
Tea;2.50;Astoria;2023/05/20;14:26:32.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/06/19;06:34:25.000;01.Morning
Tea;2.50;Astoria;2023/06/24;10:25:34.000;01.Morning
Tea;2.50;Astoria;2023/06/18;19:00:09.000;01.Evening
Tea;2.50;Astoria;2023/06/18;18:51:57.000;01.Evening
Tea;2.50;Lower Manhattan;2023/05/20;15:08:17.000;02.Afternoon
Tea;2.50;Astoria;2023/06/18;18:42:28.000;01.Evening
Tea;2.50;Astoria;2023/06/18;17:08:02.000;01.Evening
Tea;2.50;Astoria;2023/05/20;15:46:54.000;02.Afternoon
Coffee;2.50;Astoria;2023/05/20;08:55:45.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/20;07:35:21.000;01.Morning
Tea;2.50;Astoria;2023/06/20;07:32:36.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/20;08:24:57.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/20;07:08:11.000;01.Morning
Tea;2.50;Astoria;2023/06/19;19:45:14.000;01.Evening
Tea;2.50;Lower Manhattan;2023/05/19;06:59:28.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/23;15:46:30.000;02.Afternoon
Coffee;2.50;Astoria;2023/06/19;18:52:13.000;01.Evening
Tea;2.50;Lower Manhattan;2023/06/19;17:50:15.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/06/23;15:54:41.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/06/23;15:58:00.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/06/15;15:45:05.000;02.Afternoon
Tea;2.50;Astoria;2023/06/19;16:26:55.000;01.Evening
Tea;2.50;Lower Manhattan;2023/06/19;15:20:53.000;02.Afternoon
Tea;2.50;Astoria;2023/06/23;19:03:27.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/06/19;14:35:16.000;02.Afternoon
Tea;2.50;Astoria;2023/06/19;14:34:34.000;02.Afternoon
Coffee;2.50;Astoria;2023/05/18;18:45:44.000;01.Evening
Tea;2.50;Astoria;2023/05/18;18:42:28.000;01.Evening
Tea;2.50;Astoria;2023/06/19;13:51:39.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/20;09:15:46.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/06/19;11:56:09.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/20;09:31:53.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/06/09;09:54:44.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/17;07:18:58.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/10;06:49:30.000;01.Morning
Tea;2.50;Astoria;2023/06/28;19:07:57.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/06/28;19:19:32.000;01.Evening
Tea;2.50;Astoria;2023/06/29;07:23:38.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/06/09;18:41:22.000;01.Evening
Coffee;2.50;Astoria;2023/05/23;08:52:43.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/09;11:53:17.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/29;08:28:11.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/09;11:07:41.000;01.Morning
Tea;2.50;Astoria;2023/06/29;09:13:53.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/09;10:20:38.000;01.Morning
Tea;2.50;Astoria;2023/06/10;07:12:09.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/05/24;15:25:12.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/06/09;09:53:50.000;01.Morning
Tea;2.50;Astoria;2023/06/26;12:08:20.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/06/09;09:50:15.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/06/28;19:42:26.000;01.Evening
Tea;2.50;Astoria;2023/06/29;09:41:16.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/29;10:10:02.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/29;10:55:10.000;01.Morning
Coffee;2.50;Astoria;2023/05/24;15:35:47.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/16;16:11:17.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/06/09;09:43:44.000;01.Morning
Coffee;2.50;Astoria;2023/05/24;10:32:56.000;01.Morning
Tea;2.50;Astoria;2023/05/24;08:44:59.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/11;06:46:30.000;01.Morning
Tea;2.50;Astoria;2023/06/28;12:50:23.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/06/11;06:45:24.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/17;08:20:32.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/10;16:38:14.000;01.Evening
Tea;2.50;Lower Manhattan;2023/06/10;16:25:54.000;01.Evening
Coffee;2.50;Astoria;2023/06/10;16:11:56.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/06/28;14:40:40.000;02.Afternoon
Tea;2.50;Astoria;2023/06/10;16:10:18.000;01.Evening
Tea;2.50;Lower Manhattan;2023/06/10;14:43:54.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/06/09;09:42:41.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/28;15:41:47.000;02.Afternoon
Tea;2.50;Astoria;2023/05/24;10:45:10.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/10;13:36:32.000;02.Afternoon
Tea;2.50;Astoria;2023/06/10;12:13:53.000;02.Afternoon
Coffee;2.50;Lower Manhattan;2023/06/10;11:43:26.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/10;11:12:06.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/10;10:18:24.000;01.Morning
Coffee;2.50;Astoria;2023/05/17;07:49:16.000;01.Morning
Coffee;2.50;Astoria;2023/06/10;10:00:50.000;01.Morning
Tea;2.50;Astoria;2023/06/28;17:16:19.000;01.Evening
Coffee;2.50;Lower Manhattan;2023/05/17;07:33:33.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/08;08:16:09.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/06/08;13:08:00.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/06/29;19:21:22.000;01.Evening
Tea;2.50;Astoria;2023/05/25;07:32:01.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/08;11:25:12.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/08;11:17:15.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/05/25;08:09:21.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/06/08;10:23:37.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/08;10:20:44.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/16;11:09:20.000;01.Morning
Tea;2.50;Astoria;2023/06/08;09:24:38.000;01.Morning
Tea;2.50;Astoria;2023/06/30;08:15:47.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/16;10:56:56.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/05/25;06:43:46.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/30;08:19:25.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/08;07:23:34.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/16;10:56:00.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/30;08:33:50.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/05/25;10:51:52.000;01.Morning
Tea;2.50;Astoria;2023/06/07;18:22:54.000;01.Evening
Tea;2.50;Astoria;2023/06/30;09:22:16.000;01.Morning
Coffee;2.50;Astoria;2023/05/25;10:53:51.000;01.Morning
Tea;2.50;Astoria;2023/06/07;17:02:45.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/06/07;14:45:12.000;02.Afternoon
Coffee;2.50;Hell's Kitchen;2023/06/30;10:14:11.000;01.Morning
Coffee;2.50;Astoria;2023/05/24;16:36:33.000;01.Evening
Tea;2.50;Astoria;2023/06/09;09:34:02.000;01.Morning
Tea;2.50;Astoria;2023/06/29;10:55:25.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/09;09:16:23.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/29;11:36:54.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/16;15:49:09.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/16;15:47:35.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/06/29;12:43:23.000;02.Afternoon
Tea;2.50;Astoria;2023/05/16;15:31:03.000;02.Afternoon
Coffee;2.50;Lower Manhattan;2023/06/09;08:55:55.000;01.Morning
Tea;2.50;Astoria;2023/06/09;07:57:54.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/16;14:27:05.000;02.Afternoon
Tea;2.50;Astoria;2023/05/24;08:42:21.000;01.Morning
Tea;2.50;Astoria;2023/06/09;07:56:27.000;01.Morning
Tea;2.50;Astoria;2023/06/09;07:25:55.000;01.Morning
Tea;2.50;Astoria;2023/06/08;18:43:43.000;01.Evening
Coffee;2.50;Astoria;2023/06/08;17:52:05.000;01.Evening
Coffee;2.50;Lower Manhattan;2023/06/29;15:55:11.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/06/08;14:16:33.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/06/06;15:36:55.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/06/08;16:56:42.000;01.Evening
Tea;2.50;Lower Manhattan;2023/05/25;06:37:07.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/05/16;12:49:36.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/06/29;16:58:35.000;01.Evening
Tea;2.50;Astoria;2023/06/13;18:25:33.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/06/27;08:12:44.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/27;08:16:53.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/14;10:38:39.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/05/17;13:36:33.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/06/14;09:28:18.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/27;08:51:25.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/05/17;13:23:32.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/06/14;08:36:04.000;01.Morning
Tea;2.50;Astoria;2023/06/14;08:24:42.000;01.Morning
Coffee;2.50;Astoria;2023/06/27;08:55:55.000;01.Morning
Tea;2.50;Astoria;2023/06/14;08:05:37.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/17;12:20:54.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/06/27;07:44:42.000;01.Morning
Tea;2.50;Astoria;2023/06/13;17:33:02.000;01.Evening
Tea;2.50;Lower Manhattan;2023/06/27;09:10:56.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/06/13;16:37:25.000;01.Evening
Tea;2.50;Astoria;2023/06/13;15:17:33.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/06/27;09:32:43.000;01.Morning
Coffee;2.50;Astoria;2023/06/27;09:34:36.000;01.Morning
Coffee;2.50;Astoria;2023/06/13;10:41:41.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/13;10:38:38.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/13;10:36:52.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/13;10:33:55.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/13;09:54:16.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/15;08:45:11.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/17;18:28:46.000;01.Evening
Tea;2.50;Astoria;2023/06/26;15:45:15.000;02.Afternoon
Coffee;2.50;Lower Manhattan;2023/06/15;10:48:26.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/14;15:00:31.000;02.Afternoon
Tea;2.50;Astoria;2023/06/14;09:40:56.000;01.Morning
Tea;2.50;Astoria;2023/06/15;10:21:27.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/15;09:36:25.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/15;09:34:23.000;01.Morning
Tea;2.50;Astoria;2023/05/22;10:08:06.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/26;18:11:45.000;01.Evening
Tea;2.50;Astoria;2023/05/22;10:25:27.000;01.Morning
Tea;2.50;Astoria;2023/06/13;09:15:11.000;01.Morning
Tea;2.50;Astoria;2023/05/22;11:41:17.000;01.Morning
Coffee;2.50;Astoria;2023/06/15;07:50:37.000;01.Morning
Tea;2.50;Astoria;2023/05/22;11:56:01.000;01.Morning
Coffee;2.50;Astoria;2023/06/15;07:19:41.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/05/22;12:11:37.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/22;12:11:44.000;02.Afternoon
Coffee;2.50;Astoria;2023/05/22;13:04:19.000;02.Afternoon
Coffee;2.50;Astoria;2023/05/22;14:16:14.000;02.Afternoon
Coffee;2.50;Astoria;2023/06/14;18:19:34.000;01.Evening
Coffee;2.50;Astoria;2023/05/22;14:39:56.000;02.Afternoon
Tea;2.50;Astoria;2023/06/14;13:58:04.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/06/11;09:47:04.000;01.Morning
Tea;2.50;Astoria;2023/05/23;17:54:53.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/06/12;07:56:35.000;01.Morning
Tea;2.50;Astoria;2023/06/12;07:42:23.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/12;06:47:47.000;01.Morning
Tea;2.50;Astoria;2023/06/11;19:27:44.000;01.Evening
Coffee;2.50;Astoria;2023/06/11;16:43:19.000;01.Evening
Tea;2.50;Astoria;2023/06/28;07:40:20.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/11;14:27:27.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/24;07:19:35.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/11;12:33:00.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/06/11;10:38:30.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/28;09:15:59.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/12;08:06:27.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/11;09:24:25.000;01.Morning
Tea;2.50;Astoria;2023/05/17;09:20:45.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/28;10:19:31.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/06/28;10:23:34.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/28;10:36:31.000;01.Morning
Tea;2.50;Astoria;2023/06/28;11:27:33.000;01.Morning
Tea;2.50;Astoria;2023/06/28;11:58:54.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/11;08:57:07.000;01.Morning
Tea;2.50;Astoria;2023/06/28;12:06:26.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/06/11;08:27:10.000;01.Morning
Tea;2.50;Astoria;2023/06/11;07:58:27.000;01.Morning
Tea;2.50;Astoria;2023/06/27;11:18:20.000;01.Morning
Tea;2.50;Astoria;2023/05/17;10:30:25.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/06/13;09:11:30.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/13;08:32:29.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/05/23;10:13:47.000;01.Morning
Tea;2.50;Astoria;2023/06/13;07:04:24.000;01.Morning
Tea;2.50;Astoria;2023/05/23;12:04:49.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/06/12;17:57:04.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/06/27;10:56:32.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/06/12;17:20:37.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/06/27;10:56:53.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/12;17:05:35.000;01.Evening
Tea;2.50;Lower Manhattan;2023/05/11;06:27:08.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/12;15:12:59.000;02.Afternoon
Tea;2.50;Astoria;2023/06/27;13:54:28.000;02.Afternoon
Tea;2.50;Astoria;2023/05/23;14:56:55.000;02.Afternoon
Coffee;2.50;Hell's Kitchen;2023/06/12;13:37:53.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/06/12;13:08:11.000;02.Afternoon
Coffee;2.50;Lower Manhattan;2023/05/16;15:52:18.000;02.Afternoon
Tea;2.50;Astoria;2023/06/27;16:20:56.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/15;19:23:46.000;01.Evening
Tea;2.50;Lower Manhattan;2023/05/23;15:26:14.000;02.Afternoon
Tea;2.50;Astoria;2023/05/23;15:27:16.000;02.Afternoon
Tea;2.50;Astoria;2023/05/23;17:09:09.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/04;14:55:32.000;02.Afternoon
Tea;2.50;Astoria;2023/05/05;14:03:20.000;02.Afternoon
Coffee;2.50;Astoria;2023/05/08;14:00:12.000;02.Afternoon
Tea;2.50;Astoria;2023/05/08;12:37:41.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/05;12:41:35.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/08;11:50:44.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/05/05;12:21:21.000;02.Afternoon
Tea;2.50;Astoria;2023/05/05;12:08:26.000;02.Afternoon
Tea;2.50;Astoria;2023/05/21;11:34:56.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/21;11:46:30.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/07;12:35:22.000;02.Afternoon
Coffee;2.50;Hell's Kitchen;2023/05/04;18:43:35.000;01.Evening
Tea;2.50;Astoria;2023/05/04;18:40:14.000;01.Evening
Tea;2.50;Lower Manhattan;2023/05/05;15:07:59.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/06/07;14:35:04.000;02.Afternoon
Tea;2.50;Astoria;2023/05/04;12:21:51.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/08;10:54:45.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/08;10:53:58.000;01.Morning
Tea;2.50;Astoria;2023/05/08;10:48:45.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/04;12:14:40.000;02.Afternoon
Coffee;2.50;Hell's Kitchen;2023/06/07;14:56:58.000;02.Afternoon
Tea;2.50;Astoria;2023/05/21;15:57:01.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/04;09:50:00.000;01.Morning
Tea;2.50;Astoria;2023/05/21;18:09:27.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/04;08:37:10.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/07;09:59:06.000;01.Morning
Coffee;2.50;Astoria;2023/06/07;09:00:23.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/04;16:46:47.000;01.Evening
Coffee;2.50;Astoria;2023/05/04;14:36:27.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/04;13:45:56.000;02.Afternoon
Coffee;2.50;Hell's Kitchen;2023/05/21;08:41:33.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/04;11:43:04.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/03;11:32:45.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/06;09:46:40.000;01.Morning
Coffee;2.50;Astoria;2023/05/21;09:26:34.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/07;09:55:05.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/21;09:48:43.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/04;08:25:50.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/06;08:34:34.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/21;09:57:46.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/05;19:19:54.000;01.Evening
Tea;2.50;Astoria;2023/05/08;15:12:03.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/05;18:57:53.000;01.Evening
Tea;2.50;Astoria;2023/06/07;10:34:04.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/07;10:34:43.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/08;14:42:16.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/08;14:36:51.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/06/07;10:39:51.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/21;10:43:40.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/23;09:08:44.000;01.Morning
Tea;2.50;Astoria;2023/05/03;16:01:17.000;01.Evening
Coffee;2.50;Lower Manhattan;2023/05/22;15:25:33.000;02.Afternoon
Tea;2.50;Astoria;2023/05/22;16:04:29.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/22;16:08:47.000;01.Evening
Tea;2.50;Lower Manhattan;2023/05/03;12:44:41.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/03;11:27:36.000;01.Morning
Tea;2.50;Astoria;2023/05/03;11:16:15.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/05/22;19:08:47.000;01.Evening
Tea;2.50;Lower Manhattan;2023/05/23;07:13:46.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/23;07:13:51.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/08;07:31:23.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/23;07:26:01.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/22;14:51:35.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/23;09:38:13.000;01.Morning
Tea;2.50;Astoria;2023/05/07;18:40:03.000;01.Evening
Coffee;2.50;Hell's Kitchen;2023/05/23;10:36:17.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/05/07;18:26:54.000;01.Evening
Tea;2.50;Lower Manhattan;2023/06/08;09:16:59.000;01.Morning
Tea;2.50;Astoria;2023/05/23;12:02:44.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/03;07:10:25.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/08;09:36:28.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/02;17:43:03.000;01.Evening
Tea;2.50;Lower Manhattan;2023/05/02;17:06:36.000;01.Evening
Tea;2.50;Astoria;2023/05/02;16:35:35.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/03;11:23:56.000;01.Morning
Tea;2.50;Astoria;2023/05/03;18:01:58.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/03;17:09:42.000;01.Evening
Tea;2.50;Lower Manhattan;2023/05/03;16:43:22.000;01.Evening
Tea;2.50;Astoria;2023/05/03;15:54:52.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/22;06:03:17.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/06/07;18:39:28.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/03;14:56:27.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/22;07:20:38.000;01.Morning
Tea;2.50;Astoria;2023/05/03;13:07:30.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/22;09:39:12.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/03;11:57:41.000;01.Morning
Coffee;2.50;Astoria;2023/05/04;18:38:09.000;01.Evening
Coffee;2.50;Hell's Kitchen;2023/06/08;07:28:02.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/03;08:57:50.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/08;07:52:12.000;01.Morning
Tea;2.50;Astoria;2023/05/04;18:28:52.000;01.Evening
Tea;2.50;Astoria;2023/05/04;12:17:38.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/22;11:41:13.000;01.Morning
Tea;2.50;Astoria;2023/06/08;08:29:59.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/03;18:57:57.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/22;12:45:18.000;02.Afternoon
Tea;2.50;Astoria;2023/05/22;13:00:50.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/22;13:15:46.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/07;20:52:58.000;04.Night
Tea;2.50;Hell's Kitchen;2023/05/09;13:19:36.000;02.Afternoon
Coffee;2.50;Lower Manhattan;2023/05/09;13:12:25.000;02.Afternoon
Coffee;2.50;Hell's Kitchen;2023/05/19;15:17:26.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/08;10:11:23.000;01.Morning
Tea;2.50;Astoria;2023/05/08;10:03:58.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/08;10:03:55.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/08;08:56:04.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/05/19;18:17:44.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/09;12:19:38.000;02.Afternoon
Tea;2.50;Astoria;2023/05/08;08:45:13.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/08;08:23:30.000;01.Morning
Tea;2.50;Astoria;2023/05/08;07:22:14.000;01.Morning
Tea;2.50;Astoria;2023/05/19;14:49:19.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/20;07:35:21.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/06/06;14:11:56.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/20;08:09:02.000;01.Morning
Tea;2.50;Astoria;2023/05/07;18:04:35.000;01.Evening
Tea;2.50;Astoria;2023/05/07;16:15:47.000;01.Evening
Tea;2.50;Astoria;2023/05/20;08:28:20.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/06;15:02:13.000;02.Afternoon
Tea;2.50;Astoria;2023/05/07;10:36:48.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/06/06;16:06:28.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/07;09:55:05.000;01.Morning
Tea;2.50;Astoria;2023/05/20;09:08:00.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/06;08:14:47.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/09;18:07:54.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/09;07:56:31.000;01.Morning
Tea;2.50;Astoria;2023/05/09;07:25:55.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/09;07:08:32.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/06;07:02:28.000;01.Morning
Tea;2.50;Astoria;2023/05/09;16:02:50.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/19;11:14:31.000;01.Morning
Coffee;2.50;Astoria;2023/05/08;18:38:48.000;01.Evening
Tea;2.50;Astoria;2023/05/08;18:35:48.000;01.Evening
Tea;2.50;Lower Manhattan;2023/06/06;07:36:27.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/08;17:01:42.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/20;09:16:14.000;01.Morning
Tea;2.50;Astoria;2023/05/08;15:33:59.000;02.Afternoon
